index,audio,avg_prob,type,text,text_ts,human_verified
135,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/bXuoSlgKMs8/456160.mp3,-0.023249778505285375,term,"Скважины характеризуются очень низкими, но устойчивыми дебитами. Однако в круто падающих пластах эффективность гравитационного режима увеличивается. Этот режим практического значения в процессах нефтедобычи по существу не имеет и важен только для понимания процессов, происходящих в нефтяных залежах при их разработке. На этом мы заканчиваем рассмотрение естественных режимов работы пластов.","<|0.64|> Скважины характеризуются очень низкими, но устойчивыми дебитами.<|5.46|><|6.16|> Однако, в круто падающих пластах эффективность гравитационного<|9.84|><|9.84|> режима увеличивается.<|11.68|><|12.40|> Этот режим практического значения в процессах нефтедобычи<|16.08|><|16.08|> по существу не имеет<|17.64|><|17.64|> и важен только для понимания процессов, происходящих в нефтяных<|21.88|><|21.88|> залежах при их разработке.<|23.46|><|23.46|> На этом мы заканчиваем рассмотрение естественных режимов<|27.70|><|27.70|> работы пластов.<|28.90|>",False
126,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/bXuoSlgKMs8/199320.mp3,-0.023537199944257736,connector,"упругого расширения самой нефти, окружающей нефтяную залежь воды и скелета пласта. Обязательным условием существования режима также является превышение пластового давления над давлением насыщения. Пласт должен быть замкнутым, но достаточно большим, чтобы его упругой энергии хватило для извлечения основных запасов нефти. Твердый скелет пористого пласта при изменении внутреннего давления деформируется.","<|0.00|> упругого расширения самой нефти,<|2.14|><|2.58|> окружающей нефтяную залежь воды и скелета пласта.<|6.12|><|6.92|> Обязательным условием существования режима также является<|10.52|><|10.52|> превышение пластового давления над давлением насыщения.<|13.92|><|14.68|> Пласт должен быть замкнутым, но достаточно большим,<|18.28|><|18.28|> чтобы его упругой энергии хватило для извлечения основных<|21.78|><|21.78|> запасов нефти.<|22.84|><|23.26|> Твердый скелет пористого пласта при изменении внутреннего<|26.96|><|26.96|> давления деформируется,<|28.70|>",False
275,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/DXiVdLBVkIo/29480.mp3,-0.02388670305824942,term,"и обязательном соблюдении требований по защите окружающей среды и недр. Решения о выделении объектов разработки принимают на основе анализа технологических и технико-экономических показателей различных вариантов объединения пластов в объекты разработки. Объект разработки – это искусственно выделенное в пределах месторождения геологическое образование, содержащее промышленные запасы углеводородов,","<|0.00|> и обязательном соблюдении требований по защите окружающей<|3.92|><|3.92|> среды и недр.<|5.10|><|5.62|> Решения о выделении объектов разработки принимают на основе<|9.52|><|9.52|> анализа<|10.04|><|10.04|> технологических и технико-экономических показателей<|13.26|><|13.26|> различных вариантов объединения пластов в объекты разработки.<|17.32|><|17.88|> Объект разработки – это искусственно выделенное в пределах<|21.20|><|21.20|> месторождения<|22.28|><|22.28|> геологическое образование, содержащее промышленные запасы<|26.04|><|26.04|> углеводородов,<|27.06|>",False
1093,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xhaoJXvEuRk/279660.mp3,-0.024183695411516562,term,"которая накапливается в резервуарах товарного парка. На участке восьмого элемента вся водная фаза, как сточная вода, с узла подготовки воды по отдельному трубопроводу транспортируется до кустовой насосной станции. На участке девятого элемента, очищенная от мехпримесей и нефтепродуктов сточная вода, силовыми насосами кустовой насосной станции закачивается в нагнетательную скважину и далее в пласт.","<|0.00|> который накапливается в резервуарах товарного парка.<|3.50|><|4.50|> На участке восьмого элемента вся водная фаза, как сточная<|8.48|><|8.48|> вода,<|8.92|><|9.06|> с узла подготовки воды по отдельному трубопроводу транспортируется<|13.68|><|13.68|> до кустовой насосной станции.<|15.64|><|16.42|> На участке девятого элемента, очищенная от мехпримесей и нефтепродуктов<|21.60|><|21.60|> сточная вода,<|22.58|><|23.08|> силовыми насосами кустовой насосной станции закачивается в<|26.92|><|26.92|> нагнетательную скважину и далее в пласт.<|29.60|>",False
728,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/257180.mp3,-0.02422220648440998,connector,"Кто-то поверх этого добавляет еще табличку, что Россия будет добывать сильно меньше нефти через 5-10 лет. Но мы говорим по-русски, поэтому Россия все время будет встречаться в нашем разговоре. Кто-то говорит, нет, нефть будет стоить сильно дороже, потому что запасы нефти истощаются в мире, а нефти нужно все больше и больше. И третий мир приходит к большому потреблению. Сейчас он в десятки раз меньше потребляет на душу населения, чем развитые страны. В общем, согласия нет, но поскольку вы сегодня у нас здесь в гостях, то","<|0.00|> Кто-то поверх этого добавляет еще табличку, что Россия<|2.52|><|2.52|> будет добывать сильно меньше нефти через 5-10 лет.<|5.92|><|6.38|> Но мы говорим по-русски, поэтому Россия все время будет<|8.36|><|8.36|> встречаться в нашем разговоре.<|9.72|><|10.26|> Кто-то говорит, нет, нефть будет стоить сильно дороже,<|12.52|><|12.52|> потому что запасы нефти истощаются в мире.<|14.82|><|14.90|> А нефти нужно все больше и больше.<|16.28|><|16.58|> И третий мир приходит к большому потреблению.<|19.72|><|19.82|> Сейчас он в десятки раз меньше потребляет на душу населения,<|23.20|><|23.20|> чем развитые страны.<|24.66|><|24.66|> В общем, согласия нет.<|26.74|><|27.22|> Но поскольку вы сегодня у нас здесь в гостях, то мы будем<|29.58|>",False
852,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/TyJ9baht8kA/29520.mp3,-0.024259786878246814,term,"Вызов притока обеспечивает продуктивность скважины в соответствии с забывными возможностями пласта или с достижением необходимой преемистости. Другими словами, вызов притока представляет собой технологический процесс снижения противодавления на забои простаивающей скважины, ликвидации репрессий на пласт и создания депрессии, под действием которой начинается течение флюида из пласта в скважину.","<|0.00|> Вызов притока обеспечивает продуктивность скважины в<|3.98|><|3.98|> соответствии с добывными возможностями пласта или с достижением<|7.88|><|7.88|> необходимой преемистости.<|9.76|><|10.98|> Другими словами, вызов притока представляет собой технологический<|14.98|><|14.98|> процесс снижения противодавления на забое простаивающей скважины,<|20.06|><|20.54|> ликвидации репрессий на пласт и создания депрессии, под<|24.54|><|24.54|> действием которой начинается течение флюида из пласта в скважину.<|28.70|>",False
570,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/2554460.mp3,-0.02428738010348752,term,имеют возможность дать максимально правильный результат с точки зрения нефтяного образования.,<|0.00|> имеют возможность дать максимально правильный результат с<|4.12|><|4.12|> точки зрения нефтяного образования.<|6.50|><|12.08|> Так. Так.<|13.60|><|13.60|> Продолжение следует...<|15.12|><|15.12|> Продолжение следует...<|19.06|>,False
850,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/3726220.mp3,-0.02432947998957908,connector,"И в том числе тогда поговорим и про китайскую энергетику. Сергей, спасибо большое. Спасибо большое. Спасибо всем, кто нас смотрел, смотрит и будет смотреть. Это был Андрей Мовчан и цикл «Экономика будущего» на нашем YouTube-канале Мовчанцы. Спасибо.","<|0.00|> И в том числе тогда поговорим и про китайскую энергетику.<|2.60|><|3.10|> Сергей, спасибо большое.<|3.98|><|4.60|> Спасибо большое.<|5.20|><|5.40|> Спасибо всем, кто нас смотрел, смотрит и будет смотреть.<|9.22|><|9.52|> Это был Андрей Мовчан и цикл «Экономика будущего» на нашем<|13.36|><|13.36|> YouTube-канале Мовчанцы.<|14.88|><|15.44|> Спасибо.<|15.74|>",False
289,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/200820.mp3,-0.024330633925274014,connector,"И начался вывод имеющихся станций из оборота. И очень сильно возрастает доля возобновляемых источников энергии. Это в основном, естественно, ветроэнергетика и другие виды. При этом основная часть нефти, как основного энергоносителя, используется, во-первых, на транспорте и в промышленности. Ну, вы понимаете, это в основном топливо.","<|0.00|> и начался вывод имеющихся станций из оборота.<|4.90|><|4.90|> И очень сильно возрастает доля возобновляемых источников<|8.12|><|8.12|> энергии.<|8.88|><|9.34|> Это в основном, естественно, ветроэнергетика и другие виды.<|14.90|><|16.44|> При этом основная часть нефти, как основного энергоносителя,<|21.02|><|22.08|> используется, во-первых, на транспорте и в промышленности.<|24.84|><|24.92|> Ну, вы понимаете, это в основном топливо.<|26.46|>",False
561,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/2302620.mp3,-0.024720000035207097,term,"Это физико-технический институт и это политехническая школа, в которых есть магистрские специальности нефтегазового профиля. В физико-техническом институте это физиконедр. Там ребята в основном занимаются проблемами непосредственно фильтрации в породе и всем, что с этим связано. В политехнической школе есть ряд направлений,","<|0.00|> Это физико-технический институт и это политехническая школа,<|4.96|><|4.96|> в которых есть магистрские специальности нефтегазового профиля.<|11.20|><|11.20|> В физико-техническом институте это физико-недр, там ребята<|16.24|><|16.24|> в основном занимаются проблемами непосредственно фильтрации<|21.44|><|21.44|> в породе и всем, что с этим связано.<|24.74|><|25.34|> В политехнической школе есть ряд направлений.<|29.38|>",False
998,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/3404360.mp3,-0.025039725253009237,term,"Соответственно, нужно обратным счетом перераспределить эту нефть Обратно сначала по месторождениям, по объектам разработки, по скважинам И бывает даже такое, что в одной скважине, допустим, отдельно-раздельная эксплуатация Ты можешь добывать с двух объектов разработки Или когда у тебя два горизонта в один объект разработки вовлечены То есть это большая проблема, я это вижу","<|0.44|> Соответственно, нужно обратным счетом перераспределить эту<|4.54|><|4.54|> нефть обратно сначала по месторождениям, по объектам<|8.10|><|8.10|> разработки, по скважинам.<|10.30|><|10.86|> И бывает даже такое, что в одной скважине, допустим, отдельно-раздельная<|14.76|><|14.76|> эксплуатация, ты можешь добывать с двух объектов разработки.<|18.02|><|18.32|> Или когда у тебя два горизонта в один объект разработки вовлечены.<|21.84|><|22.84|> То есть это большая проблема, я это вижу.<|25.10|>",False
211,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/2072740.mp3,-0.025151347164865,question,"от одних точек складирования к другим и непосредственно к месту прокладки трубопровода. Земляные работы. Земляные работы, они выполняются в различном виде, как я уже говорил, в зависимости от того, какой метод прокладки мы будем использовать. Подземная схема, то есть это когда мы полностью заглубляем трубопровод в грунт,","<|0.00|> от одних точек складирования к другим<|3.84|><|3.84|> и непосредственно к месту прокладки трубопровода.<|7.72|><|8.78|> Земляные работы.<|9.80|><|9.94|> Земляные работы, они выполняются в различном виде, как я<|13.72|><|13.72|> уже говорил,<|14.38|><|14.82|> в зависимости от того, какой метод прокладки мы будем<|17.42|><|17.42|> использовать.<|18.36|><|20.14|> Подземная схема, то есть это когда мы полностью заглубляем<|23.44|><|23.44|> трубопровод в грунт,<|24.32|>",False
506,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/764100.mp3,-0.025466543484071735,question,"нам необходимо каким-то образом, как нефтяникам, найти такие ловушки, то есть найти некоторые перспективные структуры, где может вообще содержаться нефть. Для этого используется метод сейсморазведки. Что из себя представляет сейсморазведка? Это акустический метод исследования, когда с поверхности запускается достаточно хорошей мощности акустическая волна,","<|0.00|> Нам необходимо каким-то образом, как нефтяникам, найти<|3.76|><|3.76|> такие ловушки, то есть найти некоторые перспективные структуры,<|7.00|><|7.00|> где может вообще содержаться нефть.<|9.20|><|9.72|> Для этого используется метод сейсморазведки.<|12.46|><|13.50|> Что из себя представляет сейсморазведка?<|15.30|><|15.80|> Это акустический метод исследования, когда с поверхности<|20.44|><|20.44|> запускается достаточно хорошей мощности акустическая волна.<|25.74|>",False
256,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/3473080.mp3,-0.025473532794664303,connector,"уходить. Такой вариант возможен. Ну и как альтернатива есть еще пример шахтных хранилищ, когда старые шахты используются для наполнения их нефтью. Но тут надо отметить, что это сама изначально шахта должна быть достаточно герметично сделана. То есть это не всегда и не везде обеспечивается. Ну и еще такой момент, что","<|0.00|> уходить,<|0.96|><|1.40|> то есть,<|1.92|><|2.00|> такой вариант<|3.84|><|3.84|> возможен.<|4.62|><|4.98|> Ну,<|5.08|><|5.22|> и как<|6.80|><|6.80|> альтернатива,<|8.58|><|8.66|> есть еще<|9.32|><|9.32|> пример<|9.78|><|9.78|> шахтных<|10.42|><|10.42|> хранилищ,<|11.06|><|11.12|> когда старые<|12.36|><|12.36|> шахты<|12.82|><|12.82|> используются<|13.76|><|13.76|> для наполнения<|16.08|><|16.08|> их нефтью.<|16.68|><|17.06|> Но тут<|17.56|><|17.56|> надо<|18.26|><|18.26|> отметить,<|19.34|><|19.44|> то что<|19.66|><|19.66|> это сама<|20.16|><|20.16|> изначально<|20.76|><|20.76|> шахта<|21.18|><|21.18|> должна быть<|21.68|><|21.68|> достаточно<|22.08|><|22.08|> герметично<|22.84|><|22.84|> быть сделана,<|23.64|><|24.08|> то есть,<|24.30|><|24.40|> это не всегда<|24.96|><|24.96|> и не везде<|25.52|><|25.52|> обеспечивается.<|26.74|><|27.88|> Ну,<|27.98|><|28.06|> и еще<|28.56|><|28.56|> такой момент,<|29.22|><|29.40|> что<|29.50|>",False
1092,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xhaoJXvEuRk/251680.mp3,-0.02554312432766892,connector,"силовыми насосами подается на кустовую насосную станцию для нагнетания в пласт. Седьмой элемент затрагивает участок от установки комплексной подготовки нефти до установки подготовки воды. Этот участок также является совмещенным, так как одна из ступеней используется для отделения и очистки водной фазы, а вторая для разделения и разрушения эмульсии промежуточного слоя.","<|0.00|> силовыми насосами подается на кустовую насосную станцию для<|4.32|><|4.32|> нагнетания в пласт.<|6.04|><|7.04|> Седьмой элемент затрагивает участок от установки комплексной<|11.20|><|11.20|> подготовки нефти<|12.52|><|12.52|> до установки подготовки воды.<|14.80|><|15.58|> Этот участок также является совмещенным,<|18.26|><|18.78|> так как одна из ступеней используется для отделения и очистки<|22.20|><|22.20|> водной фазы,<|23.18|><|23.54|> а вторая – для разделения и разрушения эмульсий промежуточного<|27.40|><|27.40|> слоя,<|27.98|>",False
131,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/bXuoSlgKMs8/341850.mp3,-0.02562801091052178,connector,"закачкой воды за контурную область или закачкой газа в газовую шапку. Для этого режима характерен закономерный рост газового фактора и переход скважин на добычу чистого газа по мере выработки запасов нефти и расширения газовой шапки. Режим газовой шапки в общем имеет подчиненное значение и сравнительно небольшое распространение. Продукция скважин, как правило, безводная.","<|0.00|> закачкой воды за контурную область<|2.44|><|2.44|> или закачкой газа в газовую шапку.<|4.96|><|5.68|> Для этого режима характерен закономерный рост газового фактора<|9.68|><|9.68|> и переход скважин на добычу чистого газа по мере выработки<|13.98|><|13.98|> запасов нефти и расширения газовой шапки.<|16.64|><|16.64|> Режим газовой шапки в общем имеет подчиненное значение и<|20.88|><|20.88|> сравнительно небольшое распространение.<|23.24|><|23.76|> Продукция скважин, как правило, безводная.<|26.28|>",False
96,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/1858640.mp3,-0.025776311101961054,term,"то режим такого пласта будет естественным, упруго-водонапорным. Нефть из пласта вытесняется напором контурной или подошвенной воды. Когда наступает равновесие, то есть баланс между отбором из залежей жидкости и поступлением в пласт краевых или подошвенных вод, проявляет себя водонапорный режим, который еще называют жестким водонапорным.","<|0.00|> то режим такого пласта будет естественным, упруговодонапорным.<|6.72|><|7.60|> Нефть из пласта вытесняется напором контурной или подошвенной<|11.00|><|11.00|> воды.<|11.34|><|12.10|> Когда наступает равновесие, то есть баланс между отбором из<|15.56|><|15.56|> залежей жидкости<|16.56|><|16.56|> и поступлением в пласт краевых или подошвенных ход,<|19.68|><|20.16|> проявляет себя водонапорный режим, который еще называют<|23.66|><|23.66|> жестким водонапорным<|24.92|>",False
48,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/503080.mp3,-0.02580322469917259,term,"В течение 3-7 лет и более для месторождения с маловязкими нефтями и 1-2 года при повышенной вязкости. Ростом числа скважин, как правило, до максимума за счет резервного фонда. Нарастанием обводненности продукции. Ежегодный рост обводненности составляет 2-3% при малой вязкости нефти и 7% при повышенной вязкости.","<|0.00|> В течение 3-7 лет и более для месторождений с маловязкими<|4.16|><|4.16|> нефтями и 1-2 года при повышенной вязкости.<|7.70|><|8.28|> Ростом числа скважин, как правило, до максимума за счет резервного<|13.00|><|13.00|> фонда.<|13.76|><|14.24|> Нарастанием обводненности продукции ежегодный рост обводненности<|19.08|><|19.08|> составляет 2-3% при малой вязкости нефти и 7% при повышенной<|24.86|><|24.86|> вязкости.<|26.14|>",False
270,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/hRSLef3cN90/26840.mp3,-0.025804675261800487,term,"Основными свойствами коллекторов являются пористость, проницаемость, насыщенность, трещиноватость. Рассмотрим каждую из них подробнее. Пористость горной породы – это совокупность непустот, пор, каверн, трещин. Она определяет способность породы вмещать в себя нефть, газ, воду. На рисунке представлены примеры различных поровых пространств пород.","<|0.00|> Основными свойствами коллекторов являются пористость, проницаемость,<|4.92|><|4.92|> насыщенность, трещиноватость.<|7.40|><|7.92|> Рассмотрим каждую из них подробнее.<|10.10|><|10.88|> Пористость горной породы – это совокупность непустот, пор,<|15.16|><|15.16|> каверн, трещин.<|16.94|><|17.60|> Она определяет способность породы вмещать в себя нефть, газ,<|21.56|><|21.56|> воду.<|22.10|><|22.52|> На рисунке представлены примеры различных поровых пространств<|25.76|><|25.76|> пород.<|26.40|>",False
465,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/5596660.mp3,-0.025817748614248227,connector,"в котором внутри содержатся трубы, которые используются либо для охлаждения, либо нагрева продукта. Но вы можете себе представить, любая реакция протекает с определенным тепловым эффектом. И, соответственно, смесь в процессе реакции, реакционная смесь, либо нагревается, либо охлаждается. Для поддержания одной и той же температуры, что необходимо для контроля протекания процесса, применяются реактора таких типов. Снятие теплового эффекта осуществляется либо трубками в трубочном реакторе, в которых циркулирует теплоноситель,",<|0.00|> в котором<|1.00|><|1.00|> внутри содержатся<|2.00|><|2.00|> трубы<|3.00|><|3.00|> которые используются<|4.00|><|4.00|> либо для охлаждения<|5.00|><|5.00|> либо нагрева продукта<|6.00|><|6.00|> но можете себе представить<|7.00|><|7.00|> любая реакция<|8.00|><|8.00|> протекает с определенным<|9.00|><|9.00|> тепловым эффектом<|10.00|><|10.00|> и соответственно<|12.00|><|12.00|> смесь в процессе реакции<|13.00|><|13.00|> реакционная смесь<|14.00|><|14.00|> либо нагревается<|15.00|><|15.00|> либо охлаждается<|16.00|><|16.00|> для поддержания одной<|17.00|><|17.00|> и той же температуры<|18.00|><|18.00|> что необходимо для контроля<|19.00|><|19.00|> протекания процесса<|20.00|><|20.00|> применяются<|21.00|><|21.00|> реактора таких типов<|23.00|><|23.00|> снятие теплового эффекта<|25.00|><|25.00|> осуществляется<|26.00|><|26.00|> либо трубками<|27.00|><|27.00|> в трубчатом реакторе<|28.00|><|28.00|> в которых циркулирует<|29.00|><|29.00|> теплоноситель<|30.00|>,False
487,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/221260.mp3,-0.025949247524194006,question,"Таким образом, чем дальше от источника обломочного материала, тем все более мелкие частицы будут формироваться. Какие бы по размеру частицы ни были, как показано на слайде справа, они будут все равно между собой образовывать пустоты, как пустоты между песчинками. То, что вы можете наблюдать в повседневной жизни. Соответственно, эти пустоты изначально,","<|0.44|> Таким образом, чем дальше от источника обломочного материала,<|3.96|><|4.06|> тем все более мелкие частицы будут формироваться.<|6.38|><|7.02|> Какие бы по размеру частицы ни были, как показано на слайде<|11.10|><|11.10|> справа,<|11.80|><|12.02|> они будут все равно между собой образовывать пустоты,<|16.06|><|16.16|> как пустоты между песчинками.<|18.84|><|19.64|> То, что вы можете наблюдать в повседневной жизни.<|22.32|><|24.00|> Соответственно, эти пустоты изначально,<|26.04|>",False
756,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/1054230.mp3,-0.026747358814140573,term,"Освоение, наземная энергетика, труба и все остальное. Вот вы вложили эти огромные деньги и вкладывали их на протяжении 10 лет. А дальше вы добываете. Если цена на нефть падает, вы, может быть, никогда не окупите те вложения, которые у вас были в прошлом. Но эта цена с походом покрывает ваши текущие затраты на добычу и расходы на бурение текущих скважин на этом месторождении.","<|0.00|> наземная энергетика, труба и все остальное.<|3.28|><|4.08|> Вот вы вложили эти огромные деньги и вкладывали их на протяжении<|8.64|><|8.64|> 10 лет, а дальше вы добываете.<|11.12|><|11.12|> Если цена на нефть падает, вы, может быть, никогда не окупите<|15.98|><|15.98|> те вложения, которые у вас были в прошлом, но эта цена с походом<|20.84|><|20.84|> покрывает ваши текущие затраты на добычу и расходы на бурение<|25.52|><|25.52|> текущих скважин на этом месторождении.<|29.00|>",False
772,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/1515560.mp3,-0.02695560487918556,term,"2000-е, да, и 2000-е годы были, конечно, абсолютно шоколадным временем. И для России, когда одновременно росла добыча, очень быстро росла, произошла консолидация нефтяной отрасли после войн за переелку собственности 90-х, в Россию приходили новые технологии, которые позволили за примерно 8 лет поднять российскую добычу вдвое. Она после советского периода, начиная с 1988 года, упала наполовину.","<|0.00|> В 2000-е, да, и 2000-е годы были, конечно,<|3.60|><|4.06|> абсолютно шоколадным временем.<|5.46|><|5.48|> И для России, когда одновременно росла добыча,<|8.94|><|9.42|> очень быстро росла,<|10.32|><|10.44|> произошла консолидация нефтяной отрасли<|12.40|><|12.40|> после там войн за переелку собственности 90-х,<|16.04|><|16.56|> в Россию приходили новые технологии,<|18.50|><|18.78|> которые позволили за примерно 8 лет<|21.46|><|21.46|> поднять российскую добычу вдвое.<|23.46|><|24.08|> Она после советского периода,<|25.68|><|25.78|> начиная с 88-го года, упала наполовину.<|28.46|>",False
546,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1879300.mp3,-0.02711909234390727,connector,"Так, затруднения могут быть вызваны с такими направлениями, как арктический шельф. Большие сложности на арктическом шельфе обычно бывают с вообще фактической возможностью нахождения там каких-либо установок или каких-либо платформ. Постоянно формируются льды, они движутся. Установить там что-то стационарное так, чтобы никуда это...","<|0.00|> Так, затруднения могут быть вызваны с такими направлениями,<|5.44|><|5.44|> как арктический шельф.<|6.56|><|8.12|> Большие сложности на арктическом шельфе обычно бывают с<|13.26|><|13.26|> вообще фактической возможностью<|15.46|><|15.46|> нахождения там каких-либо установок или каких-либо платформ.<|19.68|><|20.34|> Постоянно формируются льды, они движутся.<|23.16|><|24.76|> Установить там что-то стационарное так, чтобы никуда это не<|28.56|>",False
39,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/253680.mp3,-0.02719457905429105,term,"стадии разработки месторождения. Стадия – это период процесса разработки, характеризующийся определенным закономерным изменением технологических и технико-экономических показателей. Под технологическими и технико-экономическими показателями процесса разработки залежи","<|8.10|> Стадия – это период процесса разработки, характеризующийся<|14.88|><|14.88|> определенным закономерным изменением технологических и технико-экономических<|20.92|><|20.92|> показателей.<|21.96|><|22.78|> Под технологическими и технико-экономическими показателями<|26.18|><|26.18|> процесса разработки залежи<|27.60|>",False
149,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/341500.mp3,-0.027240344944099586,connector,"до любой точки мира, страны и чего угодно, докуда есть железная дорога, что вполне себе очевидно. Но если сравнивать с речным транспортом, то этот способ транспорта просто более оперативный, более быстрый. С другой стороны, какие мы имеем проблемы? Ну, не проблемы, а, скажем, недостатки. Ну, во-первых, прокладка железных дорог – это весьма такое дорогостоящее занятие.","<|0.00|> до любой точки мира, страны и чего угодно,<|5.40|><|5.54|> докуда есть железная дорога, что вполне себе очевидно.<|8.12|><|8.78|> Ну, и если сравнивать с речным транспортом,<|10.80|><|10.88|> то этот способ транспорта просто более оперативный, более<|14.40|><|14.40|> быстрый.<|14.92|><|14.92|> С другой стороны, какие мы имеем проблемы?<|18.50|><|19.70|> Ну, не проблемы, а, скажем, недостатки.<|21.70|><|23.02|> Ну, во-первых, прокладка железных дорог –<|26.68|><|26.68|> это весьма такое дорогостоящее занятие.<|29.46|>",False
98,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/1909300.mp3,-0.027365057927090673,term,"На современном этапе развития нефтяной промышленности преобладающее значение имеет разработка нефтяных залежей при заводнении, то есть с помощью закачки воды. При искусственном водонапорном режиме основным источником пластовой энергии является энергия, закачиваемая в пласт воды. При этом отбор жидкости из пласта должен быть равен объему закачанной воды. Тогда устанавливается жесткий водонапорный режим, который характеризуется коэффициентом компенсации отбора.","<|0.00|> На современном этапе развития нефтяной промышленности преобладающее<|4.60|><|4.60|> значение<|4.88|><|4.88|> имеет разработка нефтяных залежей при заводнении, то есть с<|8.28|><|8.28|> помощью закачки воды.<|9.50|><|10.04|> При искусственном водонапорном режиме основным источником пласта<|14.08|><|14.08|> воды<|14.38|><|14.38|> является энергия, закачиваемая в пласт воды.<|17.60|><|18.40|> При этом отбор жидкости из пласта должен быть равен объему<|21.12|><|21.12|> закачанной воды.<|22.46|><|23.08|> Тогда устанавливается жесткий водонапорный режим,<|25.72|><|25.72|> который характеризуется коэффициентом компенсации отбора<|29.38|>",False
529,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1397480.mp3,-0.027396185440011322,term,"Здесь условно точками красного цвета показаны добывающие скважины, треугольничками показаны нагнетательные скважины. И отличаются они между собой в основном интенсивностью заводнения, то есть количеством нагнетательных скважин, приходящимся на одну добывающую скважину. В случае, если пластовая энергия, то есть давление в пласте","<|0.00|> Здесь условно точками красного цвета показаны добывающие скважины,<|7.00|><|7.28|> треугольничками показаны нагнетательные скважины.<|10.82|><|11.66|> И отличаются они между собой в основном интенсивностью заводнения,<|15.94|><|15.94|> то есть количеством нагнетательных скважин, приходящимся на<|19.94|><|19.94|> одну добывающую скважину.<|21.98|><|23.92|> В случае, если пластовой энергии, то есть давление в пласте,<|28.98|>",False
