index,audio,avg_prob,type,text,text_ts,human_verified
102,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2024300.mp3,-0.07297671163022253,term,"Эффект процесса вытеснения нефти за счет энергии газа незначительный, так как запас энергии газа истощается намного раньше, чем успевает отобрать нефть. Разработка залежей при этом режиме сопровождается быстрым снижением пластового давления и снижением дебетов склажин. Контур нефинктивеносности остается неизменным. Закон газонапорный режим проявляется в нефтяных залежах с большой газовой шапкой. Под газовой шапкой понимают скопление","<|0.00|> Эффект процесса вытеснения нефти за счет энергии газа незначительный,<|3.68|><|4.00|> так как запас энергии газа истощается намного раньше,<|6.62|><|6.82|> чем успевает отобрать нефть.<|8.12|><|8.74|> Разработка залежей при этом режиме сопровождается<|11.32|><|11.32|> быстрым снижением пластового давления<|14.58|><|14.58|> и снижением дебитов скважин.<|16.56|><|17.04|> Контур нефтиносности остается неизменным.<|19.74|><|20.84|> Так вот, газонапорный режим проявляется<|23.20|><|23.20|> в нефтиных залежах с большой газовой шапкой.<|25.98|><|25.98|> Под газовой шапкой понимают скопление<|28.82|>",False
876,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/0.mp3,-0.07291678302975085,term,"Мы же будем Осуждать именно лучшие практики Нефтегазовой серы И основные темы Я затронул именно по горизонтальному бурению Озвучили 14 километров Горизонтальное бурение Наверное, это сейчас не как rocket size Это то, что самое популярное Технологии, которые используются По всему миру И с ГРП, гидроразрыв пласта Что это такое?","<|0.00|> Мы же будем обсуждать именно лучшие практики нефтегазовой<|5.28|><|5.28|> серы.<|5.70|><|6.36|> И основные темы я затронул именно по горизонтальному бурению.<|10.92|><|11.18|> Озвучили 14 километров горизонтального бурения.<|14.24|><|14.66|> Наверное, это сейчас не как rocket science.<|16.30|><|16.74|> Это то, что самое популярное.<|18.80|><|19.44|> Технологии, которые используются по всему миру.<|21.92|><|22.44|> И с ГРП, гидроразрыв пласта.<|24.66|><|24.92|> Что это такое?<|25.48|>",False
42,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/339960.mp3,-0.07284357922253548,term,"эксплуатационные расходы, приведенные затраты и так далее. Это были представлены основные. По динамике добычи нефти выделяют 4 стадии процесса разработки залежей пластового типа в гранулярных коллекторах при водонапорном режиме. Сейчас вы увидите на рисунке 1. Эти графики построены в зависимости от безразмерного времени производства.","<|0.56|> эксплуатационные расходы,<|2.02|><|2.42|> приведенные затраты и так далее.<|5.78|><|7.96|> Это были представлены основными.<|9.82|><|11.22|> По динамике добычи нефти выделяют 4 стадии процесса<|15.56|><|15.56|> разработки залежей пластового типа<|17.08|><|17.08|> в гранулярных коллекторах при водонапорном режиме.<|20.88|><|21.56|> Сейчас вы увидите на рисунке 1.<|23.52|><|23.52|> Эти графики построены в зависимости от безразмерного<|28.12|><|28.12|> времени,<|28.52|>",False
531,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1456120.mp3,-0.07254908103237136,term,"Два самых распространенных способа, показанные с левой стороны слайда, это штанговый глубинный насос, рассчитанный на более низкогебетные скважины, и электросно-тробежный насос, который находится посредине. На самом деле, при конструктивных различиях, то есть, один является объемным насосом, второй является динамическим сно-тробежным насосом, по большому счету, сама философия, а именно повышение давления, придание дополнительного напора, она у них абсолютно одинаковая.","<|0.00|> Два самых распространенных способа показаны с левой стороны<|2.84|><|2.84|> слайда.<|3.50|><|3.66|> Это штанговый глубинный насос, рассчитан на более низкодебитные<|8.52|><|8.52|> скважины,<|9.34|><|9.86|> и электроцентробежный насос, который находится посредине.<|12.64|><|12.64|> На самом деле, при конструктивных различиях,<|16.86|><|16.92|> то есть один является объемным насосом, второй является динамическим<|19.90|><|19.90|> скважинным насосом,<|20.94|><|21.28|> по большому счету, сама философия, а именно повышение давления,<|25.12|><|25.26|> придание дополнительного напора, она у них абсолютно одинаковая.<|28.64|>",False
827,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/3071520.mp3,-0.07221618955954909,noise,"С большими потерями при передаче и физически это практически нереально. У вас нет танкера, который вывозит электроэнергию. Да, но до определенной степени есть. Есть там разговоры по поводу того, что мы развиваем технологии батарей и всего остального, твердотопленных батарей. Пока проблема не решена и близко. Водород, на который возлагались довольно большие надежды, их там не оправдывает. Компании массово сейчас водородные проекты закрывают. И действительно все, в общем, более-менее смиряются с тем, что","<|0.14|> С большими потерями при передаче, да, и физически это<|2.82|><|2.82|> практически нереально, да, у вас нет танкера, который вывозит<|6.20|><|6.20|> электроэнергию?<|7.32|><|7.32|> Да, но до определенной степени есть. Есть там разговоры по<|9.86|><|9.86|> поводу того, что вот там развиваем технологии батарей и<|13.08|><|13.08|> всего остального, твердотопливных батарей.<|15.40|><|15.80|> Пока проблема не решена и близко. Водород, на который возлагались<|19.30|><|19.30|> довольно большие надежды, их там не оправдывает.<|22.06|><|22.62|> Компании массово сейчас водородные проекты закрывают.<|25.18|><|25.62|> И действительно, все, в общем, более-менее смиряются с тем,<|29.24|>",False
63,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/927460.mp3,-0.0711867568665184,term,"продуктами внутрипластового горения нефти. Кроме этих методов внедряет в практику цикличное заводнение, изменение направлений фильтрационных потоков жидкости в пласте, нагнетание воды при высоких давлениях, сформированный отбор жидкости, микробиологическое воздействие на нефтяной пласт и т.д. Эксплуатация нефтяных скважин ведется фонтанным, газлифтным и насосным стабильным.","<|0.00|> продуктами внутрипластового горения нефти.<|2.46|><|3.18|> Кроме этих методов внедряют в практику цикличное заводнение,<|6.76|><|7.54|> изменение направлений фильтрационных потоков жидкости в пласте,<|10.98|><|11.70|> нагнетание воды при высоких давлениях,<|14.30|><|14.30|> сформированный отбор жидкости, микробиологическое воздействие<|17.74|><|17.74|> на нефтяной пласт и так далее.<|19.30|><|20.12|> Эксплуатация нефтяных скважин ведется фонтанным, газлифтным<|23.62|><|23.62|> и насосным или насосным способом.<|25.62|>",False
97,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/1883560.mp3,-0.07072874451322216,term,"вследствие неравенства количества отобранной жидкости нефти, воды и сборкшийся залеж воды. И вот режим характеризуется несущественным снижением пластового давления и постоянным сокращением контура нефтяносности. Далее мы рассмотрим искусственно водонапорный режим.","<|0.00|> вследствие неравенства количества отобранной жидкости, нефти,<|5.92|><|5.92|> воды<|6.58|><|6.58|> и споркшейся в залежь воды.<|10.44|><|11.74|> И вот режим характеризуется несущественным снижением пласта<|16.34|><|16.34|> давления<|17.40|><|17.40|> и постоянным сокращением контура нефтяносности.<|21.46|><|22.64|> Далее мы рассмотрим искусственно водонапорный режим.<|25.74|>",False
911,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/983780.mp3,-0.07013355050834694,noise,"применили данные клапана ICV, ICD, тем самым с 99 снизили обладненность до 71%. То есть это классический пример Казахстана. Существенный. Да, существенный. То есть у нас в Казахстане... Проблема. Это проблема, да. То есть у нас идет добыча на спад, увеличивается обладненность, то есть нам необходимо... То есть пришло время, когда нужно менять бизнес-процессы. Да.","<|0.00|> применили данные клапана ICV, ICD, тем самым с 99% снизили<|4.92|><|4.92|> обводненность до 71%.<|7.32|><|7.32|> То есть, это классический пример Казахстана, существенный,<|11.28|><|11.28|> то есть, у нас в Казахстане...<|13.78|><|13.78|> Проблема, это проблема, да.<|15.28|><|15.54|> То есть, у нас идет добыча на спад, увеличивается обводненность,<|21.20|><|21.20|> то есть, нам необходимо, то есть, пришло время, когда нужно<|26.12|><|26.12|> менять бизнес-процессы.<|28.40|>",False
719,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/0.mp3,-0.07008554670028389,noise,"Добрый день, я, как обычно, Андрей Мовчан и мы продолжаем наш цикл программ, записывать наш цикл программ «Экономика будущего». Сегодня мы встречаемся с человеком, которого давно я хорошо знаю, давно я много читаю, по одной вполне специфической теме, по теме, на тему которой, простите за мой французский,","<|0.00|> Добрый день! Я, как обычно, Андрей Мовчан. Мы продолжаем<|8.04|><|8.04|> наш цикл программ, записывает наш<|10.20|><|10.20|> цикл программ «Экономика будущего». Сегодня мы встречаемся<|14.88|><|14.88|> с человеком, которого давно я хорошо<|16.96|><|16.96|> знаю, давно я много читаю, по одной вполне специфической<|21.52|><|21.52|> теме, по теме, на тему которой,<|25.36|><|25.36|> простите за мой французский, существует огромное количество<|28.78|>",False
108,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2197960.mp3,-0.0700595227535814,term,"и так далее. Так вот, объект и система разработки, да, как мы уже сказали, что нефтяные, нефтегазные месторождения это скопление углеводорода в земной коре, приуроченный к одной или нескольким локализованным геологическим структурам, то есть структурам, находящимся вблизи одного и того же географического пункта. А залежью называется","<|0.00|> и так далее.<|1.50|><|8.42|> Так вот, объект и система разработки,<|12.06|><|12.12|> да, как мы уже сказали,<|13.20|><|13.38|> что нефтяные, нефтегазовые месторождения<|15.98|><|15.98|> это скопление углеводорода<|17.96|><|17.96|> в земной коре,<|18.80|><|19.26|> приуроченный к одной или нескольким<|21.06|><|21.06|> локализованным геологическим структурам,<|23.40|><|23.72|> то есть структурам, находящимся<|24.92|><|24.92|> вблизи одного и того же географического пункта.<|27.48|><|27.48|> А залежи называются<|29.44|>",False
1018,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/3968400.mp3,-0.06966846134413832,term,"То есть, это реальная отдача. Качественные данные. Качественные данные – это прямой замер. Второй момент. Бывает так, что ты обязан закрыть скважину на КВД. Ну, это кривое восстановление. То есть, заметь пластовое давление. И, по идее, ты там должен выдержать определенный период времени. Но, имея данные в реальном режиме времени, ты можешь сделать эту интерпретацию, чтобы KH на дополку выйти. Продукт проницаемости умножен на мощность. Там главное вот это...","<|0.00|> То есть, это реальная отдача, да?<|1.88|><|1.88|> Качественные данные.<|2.66|><|3.48|> Качественные данные, это прямой замер.<|5.20|><|5.84|> Второй момент.<|6.54|><|6.76|> Бывает так, что ты обязан закрыть скважину на КВД.<|10.44|><|11.24|> Ну, это кривое восстановление давления.<|13.50|><|13.52|> То есть, замерить пластовое давление.<|14.90|><|15.46|> И, по идее, ты там должен выдержать определенный период<|18.20|><|18.20|> времени.<|19.02|><|19.20|> Но, имея данные в реальном режиме времени, ты можешь<|22.00|><|22.00|> сделать эту интерпретацию, чтобы вот там…<|24.84|><|24.84|> Кейейдж, надо полку выйти.<|26.14|><|26.76|> Продукт проницаемости умножен на мощность.<|28.74|><|28.94|> Там главное вот это.<|29.68|>",False
106,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2138860.mp3,-0.06915956216731242,term,"Так вот, гравитационный режим и режим растворенного газа редко бывают основной движущей силой, однако, сопутствуют процессу извлечения нефти, могут увеличивать нефтеотдачу до 0,2. И смешанные режимы. В заключении необходимо отметить, что нефтяная залежь редко работает в каком-то одном режиме в течение всего периода эксплуатации.","<|0.00|> Так вот, гравитационный режим<|2.40|><|2.40|> и режим растворенного газа<|4.56|><|4.56|> редко бывают основной движущей силой.<|7.02|><|7.40|> Однако, сопутствуют процессы извлечения нефти,<|9.94|><|10.36|> могут увеличивать нефтеотдачу до 0,2.<|14.08|><|15.46|> И смешанные режимы.<|18.74|><|20.14|> Смешанные.<|21.10|><|21.38|> В заключении необходимо отметить,<|22.96|><|22.96|> что нефтяная залежь редко работает<|25.48|><|25.48|> в каком-то одном режиме<|27.46|><|27.46|> в течение всего периода эксплуатации.<|29.80|>",False
496,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/473960.mp3,-0.06914425557479262,term,"в которую эти нефть и газ могут попадать. Мне нужен следующий слайд. Так, секунду, я не вижу сейчас.","<|0.00|> в которые эти нефть и газ могут попадать.<|5.58|><|8.40|> Мне нужен следующий слайд.<|10.06|><|25.34|> Так, секунду, я не вижу сейчас.<|27.36|>",False
278,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/DXiVdLBVkIo/115610.mp3,-0.06901066181146437,term,"площадь распространения. Нефтесодержащие породы зачастую отличаются между собой такими физико-химическими свойствами, как вязкость нефти, газосодержание, наличие или отсутствие в составе парафинов, сероводорода, смол, азота. Пласты, содержащие нефть с различными свойствами, нецелесообразно объединять в один объект. Лучше для извлечения продукции в этом случае применять технологии воздействия на нефты.","<|0.00|> распространения.<|1.36|><|2.20|> Нефтесодержащие породы зачастую отличаются между собой такими<|6.40|><|6.40|> физико-химическими свойствами,<|8.28|><|8.68|> как вязкость нефти,<|10.04|><|10.36|> газосодержание,<|11.60|><|12.00|> наличие или отсутствие в составе парафинов,<|14.44|><|14.64|> сероводорода,<|15.48|><|15.88|> смол,<|16.28|><|16.28|> азота.<|17.04|><|17.72|> Пласты, содержащие нефть с различными свойствами,<|20.64|><|21.00|> нецелесообразно объединять в один объект.<|23.40|><|24.12|> Лучше для извлечения продукции в этом случае<|26.68|><|26.68|> применять технологии воздействия на них,<|29.24|>",False
457,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/5356660.mp3,-0.0684047722897958,term,"Обычно в гудронах содержится асфальтенов, то есть наиболее тяжелых полициклических компонентов с низким содержанием водорода, вплоть до 60%. Одним из методов переработки таких остатков, таких компонентов является получение из них кокса. То есть, в принципе, просто удаление водорода с получением сырья для дальнейшего использования металлургии. Коксование осуществляется.",<|0.00|> обычно в гудронах<|1.00|><|1.00|> содержится<|2.00|><|2.00|> так скажем<|3.00|><|3.00|> асфальтенов<|4.00|><|4.00|> то есть<|5.00|><|5.00|> наиболее таких<|6.00|><|6.00|> тяжелых<|7.00|><|7.00|> полициклических<|8.00|><|8.00|> компонентов<|9.00|><|9.00|> с низким содержанием<|10.00|><|10.00|> водорода<|11.00|><|11.00|> вплоть до 60%<|13.00|><|13.00|> одной<|14.00|><|14.00|> одним из<|15.00|><|15.00|> методов<|16.00|><|16.00|> переработки<|17.00|><|17.00|> таких<|18.00|><|18.00|> компонентов<|19.00|><|19.00|> является получение<|20.00|><|20.00|> из них кокса<|21.00|><|21.00|> то есть в принципе<|22.00|><|22.00|> просто удаление<|23.00|><|23.00|> водорода<|24.00|><|24.00|> с получением<|25.00|><|25.00|> сырья<|26.00|><|26.00|> для дальнейшего<|27.00|><|27.00|> использования<|28.00|><|28.00|> металлургии<|29.00|><|29.00|> коксование<|30.00|>,False
1030,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/4310860.mp3,-0.06834292917822798,term,И это пример Первый пример И другой пример В частности Это применение таких продуктов Которые в Shell и в других компаниях Широко используются Это программы обеспечения Интегриво-моделирование Моделирование скважин Моделирование системы сбора Залежи Гидродинамика это избитый вопрос Есть свои нюансы Я считаю что,"<|1.14|> И это пример, вот первый пример.<|3.16|><|3.60|> И другой пример, в частности, вот это применение таких<|6.58|><|6.58|> продуктов, которые вот в Shell и там и в других компаниях<|9.92|><|9.92|> широко используются.<|11.58|><|11.58|> Это программы обеспечения как интегривное моделирование, да,<|15.50|><|15.50|> моделирование скважин, моделирование системы сбора.<|19.10|><|19.92|> Залежи.<|20.38|><|20.58|> Там залежи, да, то есть как бы гидродинамика это избитый<|23.80|><|23.80|> вопрос, там есть свои нюансы, да, как бы я считаю, что...<|28.04|>",False
45,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/424340.mp3,-0.06807955763568836,term,"интенсивным ростом добычи нефти до максимально заданного уровня, прирост составляет примерно 1-2% в год от балансовых запасов, быстрым увеличением действующего фонда скважин от 0,6 до 0,8 от максимального, резким снижением пластового давления,","<|0.00|> 1. Интенсивным ростом добычи нефти до максимально заданного<|4.62|><|4.62|> уровня.<|5.12|><|5.74|> Прирост составляет примерно 1-2% в год от балансовых запасов.<|9.90|><|10.34|> 2. Быстрым увеличением действующего фонда скважин от 0,6%<|16.18|><|16.18|> до 0,8% от максимального.<|19.28|><|20.28|> 3. Резким снижением пластового давления.<|23.02|>",False
53,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/638440.mp3,-0.06796961304332529,term,"в среднем около 1%. Большими темпами отбора жидкости водонефтяные факторы достигают 0,7 кубометр на кубометр. Высокой, медленно возрастающей обводненностью продукции ежегодный рост составляет около 1%. Более резким, чем на третьей стадии уменьшением действующего","<|0.00|> в среднем около 1%, большими темпами отбора жидкости.<|5.04|><|5.04|> Водонефтяные факторы достигают 0,7 кубометр на кубометр.<|13.24|><|14.60|> Высокой, медленно возрастающей обводненностью продукции ежегодный<|19.14|><|19.14|> рост составляет около 1%.<|21.72|><|21.72|> Более резким, чем на третьей стадии уменьшением действующего<|26.04|>",False
958,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/2283730.mp3,-0.06784460036682763,term,Маленьких месторождений И они все заходят у тебя На один УПН На одну установку подготовки нефти Почему бы СПИ и ПРМС Объединяет все месторождения И как раз параллельно Вместе с ним Ты сможешь сдать Проект разработки И начать добычу И время это деньги И,"<|0.00|> месторождений, и они все заходят у тебя там где-то на один<|4.00|><|4.00|> УПН, на одну установку подготовки нефти.<|6.96|><|7.76|> То есть, почему бы SP и PRMS, он же как раз объединяет все<|12.62|><|12.62|> месторождения, и как раз параллельно с ним, вместе с ним ты<|17.52|><|17.52|> сможешь сдать проект разработки.<|20.80|><|21.80|> И начать добычу.<|22.52|><|22.60|> И начать добычу, и время – это деньги.<|25.36|>",False
20,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/WfcldGf1Xoc/328600.mp3,-0.06780196103500202,term,"Однако, возможно бурение специальной скважины или даже группы скважин для увеличения охвата воздействием большего объема нефтенасыщенной части пласта или его слабо проницаемых зон. Избирательную систему заводнения применяют при выработке запасов нефти из сильно неоднородных прерывистых как по простиранию, так и по толщине коллекторов. Точки бурения нагнетательных скважин определяют.","<|0.00|> Однако, возможно бурение специальной скважины или даже<|3.78|><|3.78|> группы скважин для увеличения охвата воздействием большего<|7.90|><|7.90|> объема нефтенасыщенной части пласта или его слабо проницаемых<|11.82|><|11.82|> зон.<|12.70|><|13.60|> Избирательную систему заводнения применяют при выработке<|17.24|><|17.24|> запасов нефти из сильно неоднородных прерывистых как по<|20.64|><|20.64|> простиранию, так и по толщине коллекторов.<|23.80|><|23.80|> Точки бурения нагнетательных скважин определяют с учетом<|27.40|>",False
65,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/980900.mp3,-0.06694852664440987,term,"Применением автоматизированных систем управления процессами извлечения полезных ископаемых из метров, развитие методов детального учета строения пластов и характера протекающих в них процессов на основе детерминированных моделей, реализуемых на мощных компьютерах. Разработка нефтяных напряжений – это также самостоятельная, комплексная область науки и инженерная дисциплина, которая имеет свои специальные,","<|0.00|> применением автоматизированных систем управления процессами<|3.28|><|3.28|> излечения полезных ископаемых из недр,<|5.32|><|5.82|> развитием методов детального учета строения пластов и<|9.22|><|9.22|> характера протекающих в них процессах<|11.24|><|11.24|> на основе детерминированных моделей, реализуемых на мощных<|14.72|><|14.72|> компьютерах.<|15.76|><|17.30|> Разработка нефтяных месторождений – это также самостоятельная,<|21.90|><|21.90|> комплексная область науки<|23.34|><|23.34|> и инженерная дисциплина, которая имеет свои специальные<|26.74|>",False
938,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/1736920.mp3,-0.06689677083133054,noise,"И, соответственно, здесь должно быть полное доверие такому десанту, который за короткий период времени полное доверие, и тогда эффект обеспечен. Супер. Надеюсь, у вас уникальный, если честно, пример, опыт, который можно предпринимать, то есть можно реализовать в других месторождениях. Еще один из, наверное, актуальных тем...","<|0.00|> И, соответственно, здесь должно быть полное доверие такому<|4.58|><|4.58|> десанту, который...<|7.18|><|7.18|> За короткий период времени.<|8.18|><|8.24|> Да, за короткий период времени.<|9.54|><|9.92|> Полное доверие, и тогда эффект обеспечен.<|13.26|><|13.48|> Обеспечен.<|13.92|><|14.66|> Супер, надеюсь, у вас уникальный, если честно, пример, опыт,<|19.72|><|19.72|> который может предпринимать, то есть может реализовать в<|23.34|><|23.34|> других месторождениях.<|24.36|><|25.08|> А вот еще один из, наверное, актуальных тем, ну это каждая,<|29.48|>",False
907,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/870640.mp3,-0.06678761123524359,term,Пример Месторождение Ампа Это получается Бруней Есть месторождение Накико Примерно одинаковые Накико это Мексиканский залив Там примерно одинаковые условия были То есть Пласты работали на Газонапорном режиме После того как газовая шапка истощилась Давление у нас упало И,"<|1.12|> Пример.<|1.96|><|4.18|> Месторождение АМПа, это получается, это Бруней.<|8.12|><|8.80|> Есть месторождение Накико, примерно одинаковые...<|13.02|><|13.02|> То есть, Накико, это Мексиканский залив, там примерно одинаковые<|17.60|><|17.60|> условия были.<|18.54|><|18.70|> То есть, пласты работали на газонапорном режиме.<|24.08|><|24.16|> После того, как газовая шапка истощилась, давление у нас упало.<|27.88|>",False
17,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/WfcldGf1Xoc/247330.mp3,-0.06623468117322773,term,"устранить или уменьшить блокировку нагнетаемой воды и повысить охват пласта воздействием. Блочное заводнение следовательно на больших неоконтуренных месторождениях, когда, по данным разведочных скважин, очевидна промышленная нефтеносность в районе их расположения. В этом случае до окончательной разведки месторождения и определения контуров нефтеносности возможен ускоренный в","<|0.00|> устранить или уменьшить блокировку нагнетаемой воды и повысить<|4.22|><|4.22|> охват пласта воздействием.<|6.20|><|6.96|> Блочное заводнение целесообразно на больших неоконтуренных<|10.44|><|10.44|> месторождениях, когда, по данным разведочных скважин, очевидна<|15.16|><|15.16|> промышленная нефтяносность в районе их расположения.<|18.60|><|18.60|> В этом случае до окончательной разведки месторождения и<|22.44|><|22.44|> определения контуров нефтяносности возможен ускоренный ввод<|26.82|>",False
1014,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/3855760.mp3,-0.06620668520918116,term,"И мы в процессе эксплуатации не понимаем, какая плотность флюида у нас, у нас может быть газовая шапка. Короче, это не прямой замер. Погрешность большая, да? Погрешность есть, понимаете? То есть, на уровне давлений, там есть погрешность. То есть, технологии, вот у нас есть, насколько я знаю, компания в Казахстане, которая","<|0.86|> И мы в процессе эксплуатации не понимаем, какая плотность флюида<|6.52|><|6.52|> у нас, у нас может быть газовая шапка.<|8.52|><|9.86|> Короче, это непрямой замер.<|11.40|><|13.50|> Погрешность большая, да?<|14.60|><|15.02|> Погрешность есть, понимаете?<|16.46|><|16.58|> То есть на уровне давлений там есть погрешность, да?<|20.70|><|21.32|> То есть технологии, вот у нас есть, насколько я знаю, компания<|25.96|><|25.96|> в Казахстане,<|27.34|>",False
686,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/t0ov4FfyNR0/3241120.mp3,-0.06610463633357237,term,"Буквально 100 метров. И вот иногда такое случается, такие называются природные гейзеры. Как это выглядит, сейчас вам могу рассказать на примере закачки водяного пара. Для тяжелой нефти, которая находится на нескольких десятках метров глубины, закачивает водяной пар. Он под высоким давлением, с высокой температурой идет, идет. И вдруг сверху появляются какие-то трещины. И он туда поднимается вверх. И вот так вот можно случайно сидеть на своем, так сказать,","<|0.44|> буквально там<|0.94|><|0.94|> 100 метров,<|1.54|><|2.14|> и вот иногда<|2.74|><|2.74|> такое случается,<|3.78|><|3.94|> такие называются,<|4.78|><|4.88|> там,<|5.02|><|5.12|> это,<|5.26|><|5.94|> природные гейзеры,<|7.56|><|7.64|> как это выглядит,<|8.24|><|8.24|> как это выглядит,<|8.26|><|8.26|> сейчас вам могу рассказать,<|9.58|><|10.02|> на примере,<|10.72|><|10.76|> там,<|10.92|><|11.34|> закачки водяного пара,<|12.48|><|12.60|> вот,<|12.76|><|12.80|> для тяжелой нефти,<|13.46|><|13.52|> которая находится там<|14.34|><|14.34|> на нескольких десятков метров<|15.32|><|15.32|> глубины,<|15.72|><|16.04|> закачивает водяной пар,<|17.00|><|17.44|> он там под высоким давлением,<|19.00|><|19.12|> с высокой температурой<|20.06|><|20.06|> идет,<|20.30|><|20.42|> идет,<|20.58|><|20.98|> и вдруг,<|21.34|><|21.78|> сверху появляются<|23.78|><|23.78|> какие-то трещины,<|24.44|><|25.02|> и он туда<|25.58|><|25.58|> поднимается вверх,<|26.96|><|27.46|> и вот так вот<|28.14|><|28.14|> можно случайно<|28.86|><|28.86|> сидеть на своем,<|29.62|><|29.68|> так сказать,<|30.00|>",False
50,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/554820.mp3,-0.06609114666935056,term,"Третья стадия – значительное снижение добычи нефти. Вы видели это на графике, которая характеризуется снижением добычи нефти в среднем на 10-20% в год при половязке и 3-10% при нефтях с повышенной вязкости. Темпом отбора нефти на конец стадии 1-2,5%. Уменьшением фонда скважины за отключением следствия обводнения продукции –","<|0.00|> Третья стадия – значительное снижение добычи нефти.<|5.56|><|5.62|> Вы видели это на графике, которая характеризуется снижением<|9.80|><|9.80|> добычи нефти.<|10.70|><|10.70|> Средним на 10-20% в год при малой вязкости и 3-10% при нефтях<|15.52|><|15.52|> с повышенной вязкости.<|17.40|><|18.30|> Темпом отбора нефти на конец стадии 1-2,5%.<|22.24|><|22.24|> Уменьшением фонда скважины за отключением вследствие обводнения<|26.24|><|26.24|> продукции.<|27.14|>",False
948,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/2017720.mp3,-0.0659382845115033,term,Он считает объемный метод И он может усреднить Усреднить и поднять Запасы Или упростить И тут идет увеличение уже на уровне Объемов Второй вопрос это кин Коэффициент извлечения нефти То есть Для зрелых месторождений он может быть завышен Я почему говорю Потому что у меня перед глазами Два коллектора Двух с разных проектов Оба телегенные коллектора,"<|0.00|> Он считает объемный метод, и он может…<|2.68|><|2.68|> Усреднить.<|3.24|><|4.02|> Усреднить и поднять запасы, да.<|6.38|><|6.96|> И тут уже…<|7.78|><|7.78|> Или упростить, да.<|8.64|><|8.84|> Да, упростить, и тут идет увеличение уже на уровне объемов.<|12.32|><|12.48|> Да.<|12.60|><|13.16|> Второй вопрос – это КИН, коэффициент извлечения нефти.<|16.70|><|17.58|> То есть, для зрелых месторождений он может быть завышен.<|22.02|><|22.02|> Я почему говорю, потому что вот у меня перед глазами два<|25.84|><|25.84|> коллектора, двух с разных проектов, оба тиригенные коллектора,<|29.14|>",False
547,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1907860.mp3,-0.06589775099807109,term,"не потерять достаточно сложно. Баженовская свита, по сути, нефтематеринская порода изначально, которая изначально считалась не коллектором, сейчас уже находятся в пути и подходы для того, чтобы ее разрабатывать. Горизонтальные скважины с гидравлическим разрывом пласта видятся одним из ключевых моментов для того, чтобы разрабатывать это. Ащимовские отложения, это наш север, строительство","<|0.00|> потерять, достаточно сложно.<|1.82|><|2.52|> Баженовская свита, это, по сути, нефтематеринская порода изначально,<|6.52|><|6.58|> которая изначально считалась неколлектором.<|8.66|><|9.28|> Сейчас уже находятся пути и подходы для того, чтобы ее разрабатывать.<|14.66|><|15.14|> Горизонтальные скважины с гидравлическим разрывом пласта<|17.92|><|17.92|> видятся одним из ключевых моментов для того, чтобы разрабатывать<|21.54|><|21.54|> это.<|22.02|><|22.56|> Ащимовские отложения, это наш север.<|24.90|>",False
